"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
12110990,"Amazing 2 BR NYC apt. with up-to-date amenities!",30283594,"Kara","Manhattan","Midtown",40.76657,-73.98201,"Entire home/apt",369,30,1,"2018-10-30",0.12,121,345
15149187,"Master bedroom in the heart of Greenpoint!",6314010,"Kevin","Brooklyn","Greenpoint",40.72679,-73.94838,"Private room",55,2,51,"2017-09-26",1.52,1,0
18897119,"法拉盛中心公寓楼高层",123646786,"Zheng","Queens","Flushing",40.75575,-73.83261,"Private room",60,2,45,"2019-05-06",1.77,2,45
33061842,"Cozy house , very quiet , clean room !",140630987,"Jiali","Queens","Flushing",40.77078,-73.82615,"Private room",60,1,13,"2019-06-23",4.94,6,125
1147524,"3br family-friendly Astoria house",244071,"Litza","Queens","Ditmars Steinway",40.77755,-73.90599,"Entire home/apt",175,7,2,"2014-07-12",0.03,1,8
16527938,"Beautiful room in a Sunny Apartment West Harlem!",76767234,"Ac","Manhattan","Harlem",40.82128,-73.95835,"Private room",100,2,0,"",NA,1,40
16099666,"King/Queen Hotel Room at Wyndham Midtown 45",69545883,"Chayla","Manhattan","Midtown",40.7524,-73.97153,"Private room",699,3,1,"2016-12-11",0.03,12,365
15717865,"Beautiful private room in Queens NY",74782658,"Gerardo","Queens","Glendale",40.70075,-73.88743,"Private room",40,1,117,"2019-07-01",3.63,1,300
3780951,"Charming Harlem apartment",16065171,"Gina","Manhattan","Harlem",40.81022,-73.94266,"Shared room",115,1,16,"2019-05-26",0.27,1,365
3091872,"Beautiful private 2 bedroom in prime Greenpoint",2308616,"Rebecca","Brooklyn","Greenpoint",40.7245,-73.95022,"Entire home/apt",100,14,1,"2017-08-07",0.04,1,0
31542976,"Cozy, Bright Room in Uptown Manhattan",112290211,"Valerie","Manhattan","Washington Heights",40.84623,-73.93578,"Private room",70,2,10,"2019-06-24",2.13,1,152
16912472,"Private East Village Bedroom &Roof Deck(manhattan)",51850937,"Joe","Manhattan","East Village",40.72951,-73.98239,"Private room",90,1,200,"2019-06-22",6.79,3,272
16381226,"Не дорогая комната в Нью-Йорке, в Бруклине",107291364,"Ella","Brooklyn","Coney Island",40.57751,-73.98521,"Shared room",50,2,1,"2016-12-18",0.03,1,0
24066280,"Overnight Crash Couch 12minNY, 10minLGA/30minJFK",100128949,"Lisa","Queens","Astoria",40.75465,-73.91357,"Shared room",42,1,54,"2019-04-20",3.48,4,66
11033590,"West Village 2 Bed & Private Roof",16141222,"Somar","Manhattan","West Village",40.7341,-74.00434,"Entire home/apt",814,3,31,"2019-04-11",0.78,1,353
11222221,"Stunning  West Village Loft",18284376,"Carol","Manhattan","West Village",40.73618,-74.009,"Entire home/apt",150,1,0,"",NA,1,0
19073637,"Green Renovated Victorian, Central AC/Radiant Heat",16006197,"Lydia","Brooklyn","South Slope",40.66744,-73.98798,"Private room",80,2,50,"2019-07-06",1.98,1,86
18719602,"Midtown Convenience and Modern Comfort",66051549,"Jenny","Manhattan","Midtown",40.7523,-73.97287,"Private room",105,4,1,"2017-07-30",0.04,1,0
9433088,"Relaxing Retreat in Williamsburg",34236533,"Stan","Brooklyn","Williamsburg",40.70851,-73.94244,"Private room",130,5,102,"2019-07-01",2.48,1,288
739239,"Luxury Furnished 1 BR Apartment Near Central Park",15145088,"Izi","Manhattan","Upper West Side",40.78674,-73.97243,"Entire home/apt",171,30,4,"2018-08-02",0.06,8,346
30675713,"Modern Studio in Heart of Crown Heights, Brooklyn",72944476,"Micah","Brooklyn","Crown Heights",40.67013,-73.95375,"Entire home/apt",100,1,15,"2019-02-17",2.17,1,0
34420574,"Cozy home away from home",259838485,"Jenn And Mike","Bronx","Parkchester",40.83792,-73.85526,"Entire home/apt",100,1,8,"2019-06-23",4.71,1,51
29828654,"Luxury high ceiling penthouse apartment",62014501,"Guangnan","Queens","Long Island City",40.74781,-73.93891,"Entire home/apt",133,20,9,"2018-12-16",1.27,1,21
27649154,"*Luxury 1 BR w/ your own Bathroom, steps to subway",93153006,"Lili","Brooklyn","Bushwick",40.69399,-73.92472,"Private room",88,7,21,"2019-06-21",1.91,1,54
35237894,"Stunning & Unique 2-Bed, 2-Bath Downtown Apartment",264489766,"Jailita","Manhattan","Midtown",40.75392,-73.96862,"Entire home/apt",459,2,0,"",NA,1,136
21618022,"Bedroom in charming apartment in Bushwick",129627879,"Megan","Brooklyn","Bushwick",40.70253,-73.92362,"Private room",44,2,1,"2017-11-25",0.05,1,0
4069341,"Urban Rustic Retreat",21105084,"Sugeiry","Manhattan","Harlem",40.81575,-73.9537,"Entire home/apt",145,7,34,"2017-10-23",0.58,2,0
33899066,"Epic 3bdr 2bath next to the best rooftop bars",174760879,"Anthony","Manhattan","Lower East Side",40.71697,-73.98605,"Entire home/apt",325,4,4,"2019-07-07",2.03,1,65
9477489,"1 bedroom clean & simple in manhattan.",49123284,"Kyriaki","Manhattan","Two Bridges",40.71255,-73.99673,"Entire home/apt",145,6,106,"2019-06-24",2.48,2,249
31148287,"Carroll Garden Brownstone Charmer w/ Washer&Dryer",23901417,"Megan & Erica","Brooklyn","Carroll Gardens",40.6805,-74.00091,"Entire home/apt",100,7,0,"",NA,1,0
32316672,"Cozy space, centrally located!",24697585,"Martin","Manhattan","Kips Bay",40.73951,-73.98216,"Entire home/apt",140,30,0,"",NA,1,36
8286580,"Modern Williamsburg Apt w/ Balcony",6112537,"David","Brooklyn","Williamsburg",40.71078,-73.94061,"Private room",80,5,5,"2015-10-12",0.11,2,0
35010066,"Hidden Oasis steps from stadium minutes from City",263760411,"Jasmine And Isaac","Bronx","Concourse",40.83207,-73.92068,"Private room",42,2,0,"",NA,1,326
24387380,"Spacious private room close to lots of cool spots",30523475,"Michael Daae","Brooklyn","Williamsburg",40.71008,-73.96175,"Private room",70,5,3,"2018-05-07",0.2,1,0
24560351,"Brooklyn Apartment with Jaw-Dropping Rooftop",69767,"Molly","Brooklyn","Clinton Hill",40.68059,-73.95848,"Entire home/apt",162,3,10,"2019-06-13",0.76,1,4
4803244,"Fabulous bedroom in the heart of BK",24744819,"Diego Fernando","Brooklyn","Bedford-Stuyvesant",40.68549,-73.94951,"Private room",50,1,0,"",NA,1,0
32340585,"Enjoy privacy & comfort in Washington Heights 1BR",17174170,"Angela","Manhattan","Washington Heights",40.85197,-73.92853,"Entire home/apt",74,1,4,"2019-03-24",0.95,1,0
1474980,"Be my Guest! Cozy East Village apt!",823392,"Karen","Manhattan","East Village",40.72247,-73.97947,"Private room",73,12,11,"2019-06-29",0.16,1,21
22370388,"Calming FiDi 1BR w/ lux Gym, Speakeasy + Doorman by Blueground",107434423,"Blueground","Manhattan","Financial District",40.70637,-74.00941,"Entire home/apt",271,30,1,"2018-08-17",0.09,232,310
23278026,"Beautiful 2-bed w private deck, steps from subway",7138847,"Chelsea","Brooklyn","Bedford-Stuyvesant",40.67904,-73.94191,"Entire home/apt",125,2,3,"2018-07-09",0.19,3,0
10341003,"Clean and spacious,grnd floor apt",53218990,"Samuel","Manhattan","Harlem",40.82377,-73.94565,"Entire home/apt",110,1,0,"",NA,1,0
13992742,"Cozy Studio in the Heart of Soho",83549989,"Ezgi","Manhattan","NoHo",40.72618,-73.99523,"Entire home/apt",215,3,2,"2016-09-17",0.06,1,0
30142833,"Brand New Modern Apt in Fi-Di Manhattan New York",61116037,"Jackie","Manhattan","Financial District",40.70428,-74.00707,"Entire home/apt",550,2,30,"2019-06-23",3.96,1,72
15040421,"Private Cozy, Comfy & Bright Room!",8048355,"Vivian","Manhattan","East Harlem",40.79639,-73.9347,"Private room",55,7,3,"2019-05-15",0.09,1,215
17346379,"Bright, comfy, elegant room near Express Train",5334697,"Shane","Manhattan","Washington Heights",40.84099,-73.93694,"Private room",73,5,41,"2019-06-21",1.45,3,228
8435067,"Bright, Light & Sunny Room",18830662,"Jack","Manhattan","Chinatown",40.71707,-73.99066,"Private room",99,3,1,"2015-10-12",0.02,2,0
9846114,"Spacious, Sunny,Beautiful Apartment",20271650,"Bj","Bronx","Mott Haven",40.81192,-73.90949,"Private room",64,3,36,"2019-05-25",0.84,1,1
28918624,"Private Room with a Twin Bed",35927005,"Kathy","Brooklyn","Borough Park",40.63549,-74.00699,"Private room",45,2,3,"2018-12-30",0.37,10,365
8372650,"Luxurious 1BR in Herald Square",25360921,"Darwaysh","Manhattan","Midtown",40.74911,-73.9877,"Entire home/apt",300,3,0,"",NA,1,0
16436865,"One bedroom by Lincoln Center",91299100,"Christopher","Manhattan","Upper West Side",40.77406,-73.98252,"Entire home/apt",150,3,2,"2017-04-24",0.07,2,0
30435663,"Magical Gramercy Apartment",113417140,"Mya","Manhattan","Kips Bay",40.74022,-73.98003,"Entire home/apt",200,2,2,"2019-06-17",1.4,1,0
16403353,"Bright & Sunny Oasis in East Village",3413390,"Katia","Manhattan","East Village",40.72249,-73.98145,"Entire home/apt",180,2,24,"2019-06-21",0.77,1,0
33194789,"Stunning 3 bedroom in townhouse right on Union Sq",249929999,"Natalli","Manhattan","Gramercy",40.73683,-73.98816,"Entire home/apt",700,5,11,"2019-07-07",3.93,1,282
19317196,"Luxury 1 Bed Apartment with GYM",12624062,"Fabiana","Manhattan","Financial District",40.70716,-74.01036,"Entire home/apt",210,1,8,"2018-08-31",0.34,1,54
19455757,"Private Room in the center of Park Slope",83171661,"Yuichi","Brooklyn","Park Slope",40.66854,-73.98419,"Private room",40,4,4,"2017-08-12",0.17,3,0
8883074,"Private bdr in Bushwick, Brooklyn",46474221,"Faina","Brooklyn","Bushwick",40.70554,-73.91934,"Private room",41,7,0,"",NA,1,0
35264260,"2BR LUXARY DUPLEX LOFT Downtown (Monthly)",48194192,"Allen","Brooklyn","Clinton Hill",40.69367,-73.96424,"Entire home/apt",350,28,0,"",NA,4,138
32347796,"Crisp Heart of Chelsea Studio, w/ Roofdeck + Gym, by Blueground",107434423,"Blueground","Manhattan","Chelsea",40.74112,-73.99483,"Entire home/apt",285,30,0,"",NA,232,283
34283155,"Clean Room in Upper West Side Near Columbia Uni",6655776,"Jk","Manhattan","Morningside Heights",40.80436,-73.96512,"Private room",85,2,11,"2019-07-07",5.79,1,9
22339410,"Cozy Room in East Williamsburg",38500165,"Mikayla","Brooklyn","Williamsburg",40.70683,-73.94323,"Private room",70,30,0,"",NA,1,0
26985149,"• Spread Love it’s the BK Way • Eco/Veg/Bio/Bckyrd",1836803,"Jess","Brooklyn","Bedford-Stuyvesant",40.68872,-73.93183,"Entire home/apt",130,3,1,"2018-08-27",0.09,1,17
20874350,"Söderläge - 3 bedrooms in Williamsburg, Brooklyn",13262918,"Glenn","Brooklyn","Williamsburg",40.71075,-73.9564,"Entire home/apt",225,2,124,"2019-07-07",5.71,3,106
3678829,"Bright. Clean. Elegant. A perfect Brooklyn home.",17051201,"G","Brooklyn","Park Slope",40.67164,-73.97761,"Entire home/apt",545,2,6,"2018-12-29",0.12,3,227
22251884,"Authentic and Open Tribeca Loft",16897284,"Hugh","Manhattan","Tribeca",40.71813,-74.00538,"Entire home/apt",325,1,35,"2019-06-25",1.84,1,141
25510480,"BIG SUNNY LOVELY ROOM CENTRAL PARK",38863621,"William","Manhattan","Harlem",40.80025,-73.95268,"Private room",85,2,3,"2018-06-21",0.23,1,0
28919420,"G1. Private room. For 2 guests",215588687,"Levi","Brooklyn","Prospect-Lefferts Gardens",40.66061,-73.94712,"Private room",40,2,2,"2019-05-31",0.74,6,364
794567,"Brooklyn Oasis - Master Bedroom.",4103779,"Rachel","Brooklyn","Prospect-Lefferts Gardens",40.65586,-73.95953,"Private room",82,3,62,"2019-06-22",0.8,1,247
22411635,"Your insanely quiet, achingly cute, chillspot",11200970,"Eve","Brooklyn","Williamsburg",40.71233,-73.94118,"Private room",80,1,31,"2019-06-25",1.67,1,13
8431626,"Lovely bedroom/private full bath in Brooklyn",44398705,"Victoria","Brooklyn","Bedford-Stuyvesant",40.68881,-73.92805,"Private room",52,4,3,"2019-05-06",0.35,2,157
13356748,"Charming, light-filled room in Williamsburg",31429931,"Penny","Brooklyn","Williamsburg",40.71444,-73.94058,"Private room",70,1,1,"2016-09-05",0.03,1,0
28560966,"New York Apartment",83343316,"Jamie","Manhattan","Kips Bay",40.73954,-73.98185,"Private room",150,2,2,"2018-11-25",0.26,1,45
13978036,"2 BDR in Bushwick Brooklyn!",22484243,"Andrew","Brooklyn","Bushwick",40.69647,-73.92474,"Entire home/apt",100,3,102,"2019-06-29",2.82,1,31
21698534,"Immaculate, bright, private lofted room in W-Burg",157438293,"Gabriel","Brooklyn","Williamsburg",40.71892,-73.94932,"Private room",120,1,0,"",NA,1,0
10576212,"Sunny, charming room in a 2 bedroom",5304248,"Drew","Brooklyn","Bedford-Stuyvesant",40.69032,-73.95,"Private room",65,5,8,"2017-09-19",0.21,1,0
13235417,"Quiet and sunny SoHo studio",3343599,"Devin","Manhattan","SoHo",40.72515,-74.00182,"Entire home/apt",150,5,0,"",NA,1,0
4777597,"Beautiful Apt - Flatiron/ Chelsea",10319096,"Saville","Manhattan","Chelsea",40.73932,-73.99264,"Entire home/apt",215,1,0,"",NA,1,0
6466590,"Room in spacious apt near the park",7455366,"Sidra","Brooklyn","Flatbush",40.64876,-73.96279,"Private room",38,30,2,"2016-08-26",0.05,1,0
7714664,"Authentic Apartment in the heart of Brooklyn",2520125,"Katja","Brooklyn","East New York",40.66045,-73.89873,"Entire home/apt",72,4,121,"2019-06-24",2.54,2,33
13497362,"Modern High Rise Studio w/ Amazing Views (Sublet)",75310656,"C.S.","Brooklyn","Fort Greene",40.68921,-73.98038,"Entire home/apt",203,7,4,"2017-04-27",0.13,1,0
18649806,"Cozy 1 Bedroom with Queen bed",44838931,"Andrea","Queens","Astoria",40.76848,-73.93213,"Private room",62,3,27,"2019-07-02",1.03,2,154
22698756,"☆Cozy Brooklyn Condo 18 minutes from Manhattan☆",13203970,"Queen Sheba","Brooklyn","Bedford-Stuyvesant",40.67974,-73.91705,"Entire home/apt",97,2,44,"2019-06-26",2.92,1,174
15087285,"Comfy Room in East Flatbush",77778146,"Andre","Brooklyn","Flatlands",40.62979,-73.94431,"Private room",85,1,2,"2017-09-17",0.09,8,189
13140220,"RARE UES APT W/PRIV STREET ENTRANCE",35384978,"Hans","Manhattan","Upper East Side",40.77504,-73.94945,"Entire home/apt",138,1,95,"2019-06-07",2.54,2,215
5494750,"Home 4 Medical Professionals-Kngbr4",26377263,"Stat","Brooklyn","East Flatbush",40.66087,-73.93516,"Private room",38,30,1,"2019-03-30",0.29,43,331
14582793,"Nice and comfortable 2/B Apartment",1094833,"Meng","Brooklyn","Bedford-Stuyvesant",40.6848,-73.92672,"Entire home/apt",110,2,0,"",NA,1,0
27549628,"Charming two-bedroom suite in Rockaway Beach",38675275,"Margaret","Queens","Belle Harbor",40.57491,-73.84962,"Entire home/apt",200,1,32,"2019-06-24",3.02,2,324
36427098,"Downtown NYC Convenient Private Room",105447387,"Xiao","Manhattan","Lower East Side",40.71466,-73.98676,"Private room",80,1,0,"",NA,1,323
27222175,"Private Bedroom in the Financial District",126897791,"Allison","Manhattan","Financial District",40.70662,-74.00562,"Private room",1700,120,0,"",NA,1,0
25155248,"Clean and spacious 2 bedroom w/ separate entrance",35108251,"Belinda","Brooklyn","East New York",40.67018,-73.88867,"Entire home/apt",79,3,37,"2019-06-29",2.73,2,124
7583507,"Lovely Clinton Hill Bedroom",23124921,"Kyle","Brooklyn","Clinton Hill",40.68973,-73.96073,"Private room",65,2,2,"2015-08-16",0.04,1,0
491123,"Cozy Love Nest Prospect Heights",2427868,"Ada","Brooklyn","Prospect Heights",40.67369,-73.96589,"Private room",102,2,121,"2019-06-17",1.6,1,361
5883159,"Beautiful One-Bedroom Apartment  Near Central Park",436365,"Jessica M.","Manhattan","Upper East Side",40.76813,-73.95354,"Entire home/apt",144,7,17,"2018-05-24",0.35,3,0
34817032,"Fantastic Midtown Elegance",94101463,"Jessica","Manhattan","Midtown",40.75316,-73.97099,"Entire home/apt",300,3,15,"2019-07-06",8.82,1,357
20996372,"Luxury in Brooklyn Brownstone, Close to Metro!!!",151146788,"Rohit","Brooklyn","Bedford-Stuyvesant",40.68884,-73.92958,"Entire home/apt",170,3,99,"2019-06-22",4.79,2,288
28081782,"Private room w/attached bath in hot of Flushing",205745676,"Liqin","Queens","Flushing",40.75806,-73.82005,"Private room",85,1,24,"2019-06-16",2.31,9,341
26766865,"Large  Secured Condominium Studio",198257022,"Henry","Bronx","University Heights",40.8612,-73.91065,"Entire home/apt",150,1,6,"2018-11-10",0.53,1,191
10032285,"Charming bedroom in Manhattan",20884486,"Luis","Manhattan","Morningside Heights",40.80483,-73.96486,"Private room",70,1,0,"",NA,1,0
23483467,"Modern: 5mins to train; 30min to Times-2 Bath (2)",175311339,"Eduardo","Queens","Jackson Heights",40.75295,-73.86465,"Private room",37,2,66,"2019-07-02",4.06,5,150
15111011,"Bright, Modern, Clean, Spacious, Brooklyn Home",25262268,"Elaine","Brooklyn","Bedford-Stuyvesant",40.68408,-73.95411,"Entire home/apt",140,3,62,"2019-06-26",1.88,1,275
1614964,"Charming Room in Astoria!!",8783166,"Marinez","Queens","Astoria",40.76752,-73.9273,"Private room",120,3,12,"2019-05-21",0.17,2,365
12048,"LowerEastSide apt share shortterm 1",7549,"Ben","Manhattan","Lower East Side",40.71401,-73.98917,"Shared room",40,1,214,"2019-07-05",1.81,4,188
33708931,"July 4th Special! 1 bedroom in NYC",1693671,"Sylvia","Manhattan","Chelsea",40.75256,-73.99653,"Private room",150,4,0,"",NA,1,91
25374003,"Spacious room brand new.Beautiful yard also avlble",191577969,"Nikolas","Queens","Ditmars Steinway",40.78331,-73.91615,"Private room",110,2,5,"2018-10-27",0.48,1,90
15090815,"The comfy spot away from home",89873907,"Christine","Brooklyn","Cypress Hills",40.68004,-73.88709,"Private room",51,3,0,"",NA,1,317
22703004,"Great affordable price for room near Manhattan",140057330,"Joey","Queens","Ridgewood",40.69847,-73.90735,"Private room",60,1,38,"2019-06-16",2.28,7,47
23252588,"No place like Brooklyn.  No place like Red Hook",2536555,"Julian","Brooklyn","Red Hook",40.67914,-74.0063,"Entire home/apt",125,3,1,"2018-12-31",0.16,1,0
30439783,"The Halsey Treehouse",138573840,"Helen","Brooklyn","Bushwick",40.69453,-73.90667,"Private room",90,1,2,"2019-01-01",0.31,1,0
35838750,"Beautiful apartment. Coolest area of Bed-Stuy!",23831257,"Nicole","Brooklyn","Bedford-Stuyvesant",40.68269,-73.92931,"Private room",50,7,0,"",NA,2,214
2385344,"The Rose House",179296,"Rich","Brooklyn","Greenpoint",40.73334,-73.95478,"Entire home/apt",500,3,74,"2019-06-24",1.17,1,364
29518561,"Excellent private room!",222288328,"Matthew","Brooklyn","Bedford-Stuyvesant",40.69871,-73.94686,"Private room",72,1,30,"2019-06-24",3.85,2,344
2305170,"Eclectic Studio in Cozy Bay Ridge",11774081,"Diana","Brooklyn","Bay Ridge",40.62455,-74.02756,"Entire home/apt",86,2,0,"",NA,1,0
24387440,"Midtown East Prime UN Location",184065290,"Keren","Manhattan","Midtown",40.75418,-73.9664,"Entire home/apt",180,30,16,"2018-12-12",1.08,1,3
2010971,"Gorgeous 1BR brownstone",4803115,"Daniel","Manhattan","Harlem",40.8083,-73.9439,"Entire home/apt",150,1,5,"2015-08-19",0.08,1,0
5238491,"Cozy Greenpoint Private Room",675317,"Elvira","Brooklyn","Greenpoint",40.73712,-73.95521,"Private room",45,17,0,"",NA,1,0
30296364,"Newly renovated place for students and young pro’s",227548199,"Abi","Brooklyn","Midwood",40.62375,-73.96286,"Shared room",50,1,0,"",NA,1,85
4841187,"Well-kept Studio/♥ of Chelsea",14923355,"Ra-Ey","Manhattan","Chelsea",40.74583,-74.00405,"Entire home/apt",200,3,7,"2017-07-12",0.13,1,0
992598,"Village Life, 2-Bedroom, East Village",2203885,"Sascha","Manhattan","East Village",40.72399,-73.98134,"Private room",420,3,182,"2019-05-29",2.39,1,301
16718498,"Huge Cosy Room in E.Williamsburg,Rooftop &Backyard",3989837,"Nadav","Brooklyn","Williamsburg",40.70867,-73.94061,"Private room",75,3,59,"2019-06-28",1.95,2,77
19980277,"Sunny Fort Greene room with A/C, high ceilings",10995969,"Adam","Brooklyn","Fort Greene",40.69401,-73.973,"Private room",62,2,3,"2017-08-24",0.13,1,0
4602440,"Great 2 bedroom Greenpoint BK",6949069,"Laura","Brooklyn","Greenpoint",40.72403,-73.95055,"Entire home/apt",175,4,2,"2015-12-30",0.04,1,0
20566445,"Amazing Backyard Studio (Williamsburg)",53821850,"Jermaine","Brooklyn","Williamsburg",40.70834,-73.94717,"Entire home/apt",139,1,115,"2019-06-15",5.06,2,67
26332143,"Bayridge Clean, Beautiful, Spacious Room",198030672,"Rita","Brooklyn","Bay Ridge",40.63562,-74.0318,"Private room",55,1,4,"2018-12-30",0.35,1,156
30063499,"Large room w private bath <10 mins to Main St!",188575380,"Nina","Queens","Flushing",40.76068,-73.82233,"Private room",66,2,19,"2019-06-24",2.73,1,312
22339698,"A Lovely 1 Bedroom Apartment Near Transportation !",163329653,"Blandine","Brooklyn","East Flatbush",40.65145,-73.94553,"Entire home/apt",120,2,83,"2019-07-01",4.43,1,346
5848422,"Doorman buildng studio-East Village",13465396,"Ami","Manhattan","East Village",40.72956,-73.98613,"Entire home/apt",82,5,3,"2016-01-20",0.07,1,0
33453326,"Unique Private Suite",20182359,"Edgar","Manhattan","Harlem",40.81141,-73.94051,"Private room",135,3,7,"2019-07-03",4.04,1,365
13536155,"1 bedroom w/ Queen bed, 5 minutes from Manhattan.",36815239,"Henry","Queens","Long Island City",40.75293,-73.93757,"Private room",74,1,210,"2019-06-27",5.66,1,33
33155086,"Large Studio close to everything",190643075,"Ally","Brooklyn","Bay Ridge",40.63015,-74.02305,"Entire home/apt",90,6,1,"2019-06-07",0.94,1,0
30501956,"3 beds w/ Kitchenette, own bath separate entrance",139195158,"Gina","Queens","Woodside",40.75166,-73.90108,"Private room",99,2,10,"2019-05-09",1.59,1,5
19415979,"Newly renovated studio in Prime Manhattan location",35285033,"Melissa","Manhattan","Chelsea",40.74444,-74.00068,"Entire home/apt",175,3,2,"2017-10-01",0.08,1,0
33719823,"Large, Bright, Luxury Chelsea Studio/ Best Area!!!",254189342,"Kimberley","Manhattan","Chelsea",40.75104,-73.99544,"Entire home/apt",200,4,1,"2019-07-07",1,1,228
31340282,"SPACIOUS Modern APT in Greenpoint/Williamsburg",155109689,"Dolores","Brooklyn","Greenpoint",40.73369,-73.95197,"Entire home/apt",172,2,9,"2019-06-15",1.61,2,281
7716489,"Idyllic Studio in Williamsburg",22770300,"Melody","Brooklyn","Williamsburg",40.71331,-73.96347,"Entire home/apt",225,1,0,"",NA,1,0
25007742,"Postmodern Studio",189047392,"Dylan","Brooklyn","Clinton Hill",40.69047,-73.9605,"Private room",97,1,23,"2019-06-03",1.68,1,189
30885287,"2Beds Studio apartment in Prime Location",211549023,"Studioplus","Manhattan","Midtown",40.74657,-73.98685,"Entire home/apt",240,2,12,"2019-06-03",2,13,304
35383920,"Sunny Room in Heart Of Bushwick Jefferson L train",266371525,"Ignacio","Brooklyn","Bushwick",40.70695,-73.92295,"Private room",67,15,0,"",NA,1,176
30033284,"Spunky Wall Street 1BR w/Speakeasy, Doorman + Gym by Blueground",107434423,"Blueground","Manhattan","Financial District",40.70462,-74.00912,"Entire home/apt",248,30,0,"",NA,232,338
22109528,"Studio apartment with a view!",161519048,"Ashleigh","Manhattan","Murray Hill",40.7487,-73.98123,"Entire home/apt",250,4,0,"",NA,1,0
31085679,"Master bedroom in Bedstuy",231150375,"Olabimpe","Brooklyn","Bedford-Stuyvesant",40.69079,-73.93115,"Private room",80,3,11,"2019-06-25",1.95,4,160
16476956,"Newly renovated & Fully Furnished Super clean",51065605,"Charles","Bronx","Port Morris",40.80743,-73.92971,"Entire home/apt",115,5,7,"2019-07-01",0.23,1,7
31179136,"Comfy Private bedroom with balcony.25mnTimeSquare",233080667,"Roxanna","Queens","Rego Park",40.72045,-73.85782,"Private room",45,1,2,"2019-02-06",0.32,1,217
419373,"Stylish Loft w/Lovely Backyard",2085639,"Eada","Brooklyn","Bedford-Stuyvesant",40.68838,-73.94193,"Entire home/apt",90,2,206,"2019-06-30",2.4,1,236
16081508,"Park Slope Sanctuary",10457196,"Richard","Brooklyn","Park Slope",40.66754,-73.98268,"Entire home/apt",200,31,2,"2019-01-06",0.17,11,310
18731641,"The Omaric",53560822,"Desmond","Manhattan","Harlem",40.82425,-73.9552,"Entire home/apt",95,2,49,"2019-07-02",1.92,1,14
11351798,"West Village penthouse loft w roof",29658310,"Nathaniel","Manhattan","Greenwich Village",40.73469,-73.99838,"Entire home/apt",200,3,1,"2016-05-18",0.03,1,0
8498999,"Historically located 1 bdroom",44754726,"Danielle","Manhattan","Harlem",40.81646,-73.9369,"Entire home/apt",180,1,0,"",NA,1,0
235960,"LES private apt, 1 bedroom & more",1236817,"Blue","Manhattan","Lower East Side",40.72066,-73.98506,"Entire home/apt",200,3,100,"2018-05-28",1.06,1,191
22673257,"Studio Apartment Above Stephen Colbert Show",5079985,"Teena","Manhattan","Midtown",40.76334,-73.98257,"Entire home/apt",165,2,4,"2018-04-17",0.24,1,188
32125848,"Sunny Spacious room  and close to Manhattan",215407308,"Hawk","Queens","Sunnyside",40.73708,-73.92634,"Private room",48,2,1,"2019-05-07",0.48,3,132
27903095,"5 minutes walking distance to everything you need",16594445,"Jasmine","Queens","Flushing",40.76106,-73.8305,"Private room",39,1,22,"2019-06-22",2.14,1,82
3663798,"Big WBurg Rm, 5 min from L, Fits 4!",18272570,"Qian","Brooklyn","Williamsburg",40.70917,-73.94918,"Private room",119,2,43,"2016-06-30",0.72,1,0
8347980,"Large Modern Studio Next To The Park",4230646,"Jonathan","Manhattan","East Village",40.72595,-73.98218,"Entire home/apt",150,2,6,"2017-01-01",0.18,1,0
6598334,"Upper West Side Manhattan",13106591,"Valentino","Manhattan","Upper West Side",40.80157,-73.96635,"Private room",100,9,3,"2016-01-02",0.06,1,0
9563529,"Clean and spacious apartment",48937383,"Sophia","Manhattan","Inwood",40.86458,-73.92883,"Private room",90,1,0,"",NA,1,0
23307047,"2 Story PRIVATE Duplex/Elevator Building in NoMad",172756149,"C","Manhattan","Kips Bay",40.74121,-73.98139,"Entire home/apt",240,1,66,"2019-07-02",4.09,1,83
4839016,"Queen Room in Penthouse Fidi Apt",24903878,"Herbie","Manhattan","Financial District",40.70465,-74.00773,"Private room",150,1,1,"2015-01-01",0.02,1,0
13862929,"Spacious 1 BD in Williamsburg next to L train",23396858,"Jesse","Brooklyn","Williamsburg",40.71256,-73.94505,"Entire home/apt",125,1,3,"2016-09-18",0.09,1,0
159815,"Red Room for two in Brownstone for $1355/mo",54275,"JT And Tiziana","Brooklyn","Bedford-Stuyvesant",40.6798,-73.93908,"Private room",80,1,39,"2019-06-24",0.41,3,218
24535821,"prime upper west Cozy Studio deal",26584499,"Ofir","Manhattan","Upper West Side",40.7826,-73.98228,"Entire home/apt",100,31,0,"",NA,8,50
6637311,"Spacious Contemporary NoMad Loft",34740215,"Previn","Manhattan","Midtown",40.74801,-73.98817,"Entire home/apt",225,3,11,"2016-05-16",0.23,1,0
20697209,"Sunny Jungle Duplex with Private Roof",5717334,"Antoine","Brooklyn","Bedford-Stuyvesant",40.69061,-73.95203,"Entire home/apt",115,3,5,"2018-07-31",0.22,2,0
7966153,"Spacious 2 BR for Weekend Rental",42030960,"Michael","Brooklyn","Bay Ridge",40.63519,-74.02634,"Entire home/apt",135,1,0,"",NA,1,0
